drLy0x2xFpp6WhtNZ1OvVw;20;0.020000000000000018;2076;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m12_n11_r5_c5.opb;569;441;19141;17.51;2.60;293;79;69;-;;
8Ku8bUsQHPuhzCPXxBtsIw;20;0.20999999999999996;6896;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m14_n13_r6_c6.opb;2799;2196;122400;26.25;3.49;1379;302;515;-;;
GKwdT6AtD+nISJeQsubNPg;20;0.8999999999999999;8780;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m16_n15_r7_c7.opb;8454;6520;419935;35.09;3.84;4062;833;1625;-;;
x1fdAGPgpzWNFXI1JcKLSg;20;3.41;10260;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m18_n17_r8_c8.opb;16602;12431;949874;40.64;5.59;6977;1600;3854;-;;
hhhh3bWHfaAAGCL55b2UMQ;20;30.58;13884;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m20_n19_r9_c9.opb;62188;48068;4155082;46.79;5.52;30646;3208;14214;-;;
8bFGBDM6ADanFuTEHvsGKg;20;272.52;24316;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m22_n21_r10_c10.opb;268601;203053;19689187;58.57;5.00;138141;8533;56379;-;;
9yeEyFGhXm9DAvdt5YIj6w;20;604.67;28832;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m24_n23_r11_c11.opb;445262;334231;37254940;60.79;5.28;226757;15839;91635;-;;
T-tXWdO0bhKKwU2aak2rjw;20;203.38;22840;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m26_n25_r12_c12.opb;199643;135700;16310030;69.15;7.48;84475;10111;41114;-;;
RVHujL-7p7ilnPWzt10jjg;20;282.17;27416;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m28_n27_r13_c13.opb;247037;169592;23155302;76.88;7.99;105060;14024;50508;-;;
4Yg9Bs29y2sAcrUeIRLMng;20;1376.58;41540;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m30_n29_r14_c14.opb;612990;435350;66918364;86.49;7.74;288769;17286;129295;-;;
7OsH6Rzc7GqH+GYzWlTurg;20;2593.08;51756;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m32_n31_r15_c15.opb;918427;614507;95780633;87.19;8.89;380443;42957;191107;-;;
zQvyC+Hd8SmM9ybBd17nHA;20;2254.59;51356;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m34_n33_r16_c16.opb;840488;544097;91680605;96.85;8.96;349937;36722;157438;-;;
LxmXjHh0x3M5ShHl9HG+Mw;100;3000;55892;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m36_n35_r17_c17.opb;1025094;654676;127469845;107.11;9.42;426510;39517;188649;-;;
yWKw9OvCpmyStXaPj-HDog;20;506.94;35004;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m38_n37_r18_c18.opb;280365;177331;37614572;114.78;12.17;104756;14443;58132;-;;
Jok5AVerah0wRTsKEzXpqQ;100;3000;69644;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m40_n39_r19_c19.opb;844228;526885;120620084;129.90;13.44;324383;36362;166140;-;;
1U5wLMUIMXw7qhi96GvC6g;100;3000;71344;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m42_n41_r20_c20.opb;992228;673933;163866719;136.15;11.27;429094;43920;200919;-;;
aQuL0vFoDwSkHZXy7swtkQ;100;3000;69976;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m44_n43_r21_c21.opb;860093;558710;150738473;148.08;12.16;349744;39886;169080;-;;
GGvhNTQTrXldi51LLXWmwg;20;2143.2;64976;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m46_n45_r22_c22.opb;707044;430215;119721980;154.89;13.99;273100;23129;133986;-;;
rQZjwQxHWkal1icsOkOnyA;100;3000;71984;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m48_n47_r23_c23.opb;836103;484516;148379985;165.81;14.19;302881;38037;143598;-;;
ztl-OrRqdpWTiieZ+P8m6A;20;0.020000000000000018;2052;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m4_n3_r1_c1.opb;3;2;9;4.50;3.50;0;2;0;-;;
jWjUDul7BlO9J4+jjjeyyA;100;3000;67484;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m50_n49_r24_c24.opb;767094;444455;139215321;153.44;16.43;270785;30104;143566;-;;
yGiR+2FXHhRgC4UOMidk5g;100;3000;94712;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m52_n51_r25_c25.opb;762268;464004;165279093;198.18;15.93;296357;28035;139612;-;;
imWlDUAluewDOIhGZGOLNg;100;3000;75936;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m54_n53_r26_c26.opb;874974;491838;171559821;178.73;15.71;310162;33761;147915;-;;
qP1SczPfKNjxdY-1H9Xa9Q;100;3000;90692;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m56_n55_r27_c27.opb;818416;472014;195555139;230.91;15.12;309442;30098;132474;-;;
yqf5tUlle+iB1aZOTm0QEQ;100;3000;91556;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m58_n57_r28_c28.opb;831656;444163;182698275;224.06;17.53;282427;31515;130221;-;;
LTocolQc0wGiYwTcgOghpw;100;3000;90440;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m60_n59_r29_c29.opb;775215;402166;185630367;260.97;16.92;267690;28017;106459;-;;
wqnwb+t9bz7+wf7fkDIqBw;100;3000;111936;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m62_n61_r30_c30.opb;803855;412694;201916845;270.44;19.65;264790;27826;120078;-;;
+g+D8xUYK9s+axyi2oApzg;20;0.020000000000000018;2084;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m6_n5_r2_c2.opb;12;10;197;3.60;1.20;9;0;1;-;;
RyFYghzlgklr70xpMm+9tw;20;0.020000000000000018;2088;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m8_n7_r3_c3.opb;41;33;856;7.64;1.82;22;7;4;-;;
7FOkaUAugFImwSrCBYxiDg;20;0.020000000000000018;5296;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m10_n9_r4_c4.opb;25;4;90;27.25;18.50;0;1;2;-;;
0p5jNeemC9HCBhqNb31OWQ;20;0.020000000000000018;2132;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m12_n11_r5_c5.opb;122;28;210;34.21;25.14;2;2;24;-;;
DrUJ4BbYlaIuQHOfqah36Q;20;0.040000000000000036;2048;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m14_n13_r6_c6.opb;105;12;219;61.50;47.08;0;1;10;-;;
ghZOfzu7Y8XHQ6A2NJnqHQ;20;0.030000000000000027;2084;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m16_n15_r7_c7.opb;457;150;3765;78.52;48.73;23;14;113;-;;
yPc9-dXJ4lhA9LE0m5qrrw;20;0.020000000000000018;2112;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m18_n17_r8_c8.opb;85;8;302;121.38;102.25;0;1;6;-;;
ickd9c7D5yuveErTqhmojQ;20;0.020000000000000018;6812;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m20_n19_r9_c9.opb;105;9;375;154.89;133.22;0;1;7;-;;
FOJ8YAQqmhtz6lsipM4mrQ;20;0.020000000000000018;2116;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m22_n21_r10_c10.opb;130;5;744;108.40;44.00;0;0;4;-;;
YDUk3t3QJeeDWNbeYjGSJA;20;0.020000000000000018;2112;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m24_n23_r11_c11.opb;375;33;595;202.18;171.73;0;1;31;-;;
dLOjqzKkpA2oVdPFYGbXpw;20;0.020000000000000018;2084;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m26_n25_r12_c12.opb;381;36;884;254.28;199.19;1;4;30;-;;
xNPUC44Sm7Zx0l8VuYGhCQ;20;0.010000000000000009;6796;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m28_n27_r13_c13.opb;205;13;747;328.92;297.15;0;1;11;-;;
hGdiRaDD2miQB3xxHNcKXg;20;0.030000000000000027;2084;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m30_n29_r14_c14.opb;1009;142;9823;259.34;128.88;20;18;103;-;;
2pLYLUwrMAHNx5GFpeebuw;20;0.1499999999999999;2140;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m32_n31_r15_c15.opb;3676;493;32340;324.89;228.39;60;56;376;-;;
4z1rg7D9i+iC-nhS2enWKw;20;0.030000000000000027;2152;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m34_n33_r16_c16.opb;301;16;1110;501.44;462.12;0;1;14;-;;
Av-GFWy1zQ8ppmaLO3Rl2g;20;0.020000000000000018;2044;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m36_n35_r17_c17.opb;336;17;994;536.00;501.18;1;0;15;-;;
xTVMajENnCzGRIKbvGzLxQ;20;0;2120;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m38_n37_r18_c18.opb;982;59;1452;538.98;483.32;0;1;57;-;;
P4VpIrqz2tWUACdUF4JmeQ;20;0.020000000000000018;2152;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m40_n39_r19_c19.opb;1087;65;1605;607.77;547.38;0;1;63;-;;
l5A+ZDbHrFgjU+LTb1xMTg;20;0;2092;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m42_n41_r20_c20.opb;955;104;1491;756.44;669.09;1;2;100;-;;
iie0R+wG7IS3d5j+3kHUbQ;20;0.040000000000000036;6832;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m44_n43_r21_c21.opb;2164;153;25426;535.64;334.59;13;32;108;-;;
Rgw43mbzEmMogiB7J3Zgjw;20;0.030000000000000027;2144;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m46_n45_r22_c22.opb;1451;78;2123;811.19;739.32;0;1;76;-;;
DOdZqdugkUkhkkRS9yyEqA;20;0.030000000000000027;2116;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m48_n47_r23_c23.opb;595;23;2237;1043.96;987.09;0;1;21;-;;
gXx6mrlAnhW-s6WZ3fJNgg;20;0.030000000000000027;5268;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m4_n3_r1_c1.opb;3;2;9;4.50;3.50;0;2;0;-;;
WacohsAw7H2Wg-yYZt-Cpg;20;0.020000000000000018;2088;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m50_n49_r24_c24.opb;645;24;2430;1137.46;1078.08;0;1;22;-;;
LehBf-AHcWJ3RoYlE6I4Xw;20;0;7472;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m52_n51_r25_c25.opb;1765;98;3663;1155.44;986.17;3;5;89;-;;
hR27JbR7xuWQZ8v47fZO5A;20;0.030000000000000027;2112;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m54_n53_r26_c26.opb;2010;95;2920;1143.86;1053.01;0;1;93;-;;
a+lUU0OU55ayPS+5dsPq-Q;20;0.010000000000000009;2052;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m56_n55_r27_c27.opb;807;27;3057;1441.96;1375.07;0;1;25;-;;
462cw2ntB139PJBd1zOm4Q;20;0.020000000000000018;2120;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m58_n57_r28_c28.opb;882;28;3237;1523.57;1442.57;1;0;26;-;;
QlsxaKwuf3N1H7BhdvCuiw;20;0.020000000000000018;9884;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m60_n59_r29_c29.opb;3108;211;3566;1265.96;1077.81;3;0;207;-;;
O0xryv5Fg+FcQRfluC-4-w;20;0.8700000000000001;20072;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m62_n61_r30_c30.opb;24408;857;64059;1436.72;1178.41;41;39;776;-;;
Ihrgk97e2KtDUsDZp89Dvg;20;0.020000000000000018;2116;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m6_n5_r2_c2.opb;14;6;25;9.67;6.17;0;1;4;-;;
jtyYdVWpKbsg4z0rBURwZg;20;0.020000000000000018;2144;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m8_n7_r3_c3.opb;21;7;100;16.86;9.86;0;1;5;-;;
w3WeR8wZpsttAYTRoyENXg;20;50.17;100752;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k101.opb;387499;46216;8752962;618.98;5.29;40086;5739;391;-;;
o1MgPnaDFCwD3xdneKDtFA;20;40.33;102504;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k102.opb;257625;34154;5077619;693.90;5.98;28706;5078;370;-;;
GzcMU5UblXGkl7i5CBe7Qg;20;36.89;85948;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k103.opb;245236;37036;10853346;536.55;4.36;33610;3311;115;-;;
6PUM74DsNCvSfz+9RUCYJA;20;32.59;86100;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k104.opb;187928;29346;4871507;680.46;6.29;24919;4207;220;-;;
wm0ePoQLgR9REKG5ke0O2w;20;22.33;76964;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k105.opb;131174;18144;3146462;648.13;7.79;14531;3473;140;-;;
ykPpZZYJuwRL7ENtddZsXA;20;46.37;97900;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k106.opb;261655;42186;7544062;651.06;5.48;36468;5520;198;-;;
05gD45Pv6ChNRlZR9CTKiA;20;18.35;65804;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k107.opb;245262;26750;9102689;468.11;4.80;23840;2832;78;-;;
Lsg+MVayqjxeFesxES1rrA;20;72.82;124400;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k108.opb;438730;88328;17776954;662.41;2.58;83009;5234;85;-;;
WH9zyaAsS1vJH3+NzldIIg;20;35.5;83180;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k109.opb;280404;39327;11282076;533.26;4.91;34751;4472;104;-;;
IbqtWLAVlpzLDEqwna+bLA;20;20.48;75240;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k110.opb;112530;17950;3091458;690.36;6.08;15383;2471;96;-;;
H-xbMHMqiMU1LbOG0QfTMQ;20;81.42;111808;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k111.opb;721068;109866;26027303;573.76;2.29;104533;5218;115;-;;
AajkYot3U4HZkYsg9gf37A;20;40.49;89176;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k112.opb;388742;61722;18641190;512.60;4.20;55712;5807;203;-;;
RUCYDIAW8-DSglpsMvR+Fg;20;13.2;62368;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k113.opb;140273;13583;2729962;624.58;7.17;11348;2148;87;-;;
et9iUJyaRinxLbKkVCuz5g;20;132.75;133396;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k114.opb;890345;161215;38778568;585.42;2.64;153513;7533;169;-;;
NkuXaUgnimTj+GxG8aEm4A;20;17.63;69464;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k115.opb;229779;25366;7537637;509.21;5.16;21628;3634;104;-;;
lLZgZ9ycaQyXjMNgcNMeMQ;20;97.56;126604;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k116.opb;600460;120346;27574196;624.53;2.37;114864;5296;186;-;;
lwJtjwfUtjvBkGFDxkIL7A;20;17.03;73028;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k117.opb;186585;20980;4635636;615.09;5.56;18159;2662;159;-;;
jV5xYqloMUQGFzWLUDj9GA;20;70.39;104484;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k118.opb;517444;97734;23389931;579.32;2.49;92834;4857;43;-;;
4PvyMFJJNuLpi8cCIH6KEg;20;31.229999999999997;79668;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k119.opb;346755;35998;7875415;592.21;5.15;31483;4396;119;-;;
cFIdk8upSJfD6fnnjEtRfg;20;17.83;71000;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k120.opb;123889;17409;3809127;613.03;8.37;14153;3224;32;-;;
6wfMt5D3Y5xUsshEtG7F+Q;20;8.58;55488;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k121.opb;134130;10504;2653445;554.19;7.75;8723;1736;45;-;;
bsmgFPK8Zr6l8FAReT+++A;20;42.86;85612;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k122.opb;440524;69160;19018541;538.15;2.61;65864;3224;72;-;;
f2DOAwiYSfJyo2DI1VS+1Q;20;33.15;88968;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k123.opb;265752;41770;6711643;664.89;4.88;36108;5504;158;-;;
wtBVByakgLcjaCUBXjWWjg;20;67.2;104388;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k124.opb;586382;95174;23652984;562.51;3.43;86972;8106;96;-;;
17FXFNp+CwVkJlfYpIZ8cw;20;12.29;62688;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k125.opb;155468;15523;5043676;492.37;8.07;12635;2860;28;-;;
2EkOtAj6hOlgQ+F-YUdxsQ;20;9.35;59696;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k126.opb;99644;9337;2572837;525.37;11.75;7130;2192;15;-;;
SnHa+MXM4PHVJ0kgvL9fmg;20;6.04;59452;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k127.opb;64466;5264;1326258;575.31;15.37;3728;1511;25;-;;
yUNytox8HFoFf8Fj-fyQLg;20;69.85;107828;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k128.opb;540470;102614;26568398;560.03;2.96;96428;6121;65;-;;
Uofq2pIIK1rFSjbWSfA9XQ;20;21.72;74868;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k129.opb;205297;27557;6225696;594.21;6.18;23368;3924;265;-;;
qUCaiCoHEvsoK-DTpBo73Q;20;184.98;136500;dec/combinatorial/pb_eval/clique/clique_string_of_cliques/clique_string_of_cliques_v1000_c100_k130.opb;1187538;276374;83259539;515.97;1.98;265607;10656;111;-;;
H+EVHeExmMdO1M21Cgg2Dg;20;0.030000000000000027;8672;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height10_pigeons9_holes8.opb;148542;2381;43525;22.54;11.18;765;1610;6;-;;
Nr6osyYBlyKzUCcrPHC9vg;20;0.19999999999999996;7648;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height11_pigeons10_holes9.opb;272430;2968;80319;27.17;13.62;916;1989;63;-;;
FrkMi7h7yRzzyOZn7LgyQQ;20;0.22999999999999998;9792;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height12_pigeons11_holes10.opb;363970;3810;90674;34.00;17.39;1003;2784;23;-;;
Ouo0F3RzMAuhU7rxyg5tTw;20;0.16999999999999993;12364;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height13_pigeons12_holes11.opb;730045;5114;148993;39.62;20.26;1394;3710;10;-;;
VkKYd4P+xH0DOIrgHJYtVA;20;0.51;13320;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height14_pigeons13_holes12.opb;1017410;6271;182038;47.54;24.57;1498;4773;0;-;;
uH69KDTdwki334YOdt9iwA;20;0.8;16024;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height15_pigeons14_holes13.opb;1574198;7008;264972;60.04;31.34;1072;5936;0;-;;
VTGTdbz4wc9dW3iXgNdQFQ;20;1.17;18540;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height16_pigeons15_holes14.opb;2494094;8709;496004;60.63;31.46;2137;6298;274;-;;
rPHyA9AIrsjpDxLCtQ9VYw;20;1.67;21896;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height17_pigeons16_holes15.opb;3177600;10314;471818;76.44;39.90;1660;8631;23;-;;
QWka8wL98hopI7LgNXXzVw;20;3.01;25388;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height18_pigeons17_holes16.opb;6297352;13554;802230;79.46;41.21;3108;10442;4;-;;
rzeaZBks+N5kG30AiT9w-g;20;3.38;29128;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height19_pigeons18_holes17.opb;7102559;13432;1288413;93.92;49.02;2276;10686;470;-;;
B0mTUJEnT9mDGtycbm04ew;20;4.17;34764;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height20_pigeons19_holes18.opb;8820885;20217;1048941;92.30;47.53;5724;14474;19;-;;
EZFWyuutsoBHgcNU1kr1Jw;20;6.4;41316;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height21_pigeons20_holes19.opb;14776845;22466;1575233;107.00;55.36;5453;17013;0;-;;
zF3WJn4kzzFnAb+IdwfOhg;20;7.720000000000001;47640;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height22_pigeons21_holes20.opb;14444576;22762;1780376;126.05;65.47;4059;18633;70;-;;
bNaUiRg+LooFQsKvpEC0BQ;20;9.33;54984;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height23_pigeons22_holes21.opb;19420107;27138;2286606;136.36;70.68;5111;21619;408;-;;
ftg7+n-yty+HTLwgB2PRGw;20;11.03;64340;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height24_pigeons23_holes22.opb;22880344;28723;2737211;156.28;81.40;4172;23834;717;-;;
