6ueW53FyexSIW+3gPJjyIg;20;0.030000000000000027;2084;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-6_6_8.opb;UNSATISFIABLE;1;126;200;7431;-;;
C5XG5yHTKX9z5JJAZOPiNw;20;0.010000000000000009;3980;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-6_6_9.opb;UNSATISFIABLE;1;259;353;18757;-;;
VfujHE7c3vIqoHd4PEVQLg;20;4.11;11772;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_18.opb;UNSATISFIABLE;302;68866;76995;9195915;-;;
75+LLrpOskFOPzfdCw6Tbw;20;1.8900000000000001;8488;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_19.opb;UNSATISFIABLE;225;43970;49257;6080615;-;;
mooRKX3IIZ2oC8JHxbVBGw;20;11.49;13504;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_20.opb;UNSATISFIABLE;790;139901;159036;20094944;-;;
+pykKrHNyvPCuJfrFKLWmQ;20;8.04;13344;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_21.opb;UNSATISFIABLE;571;115692;130750;17561947;-;;
fgrh5v-alAqbDbTLhfcbsw;20;32.41;19780;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_22.opb;UNSATISFIABLE;1383;320294;358335;50900232;-;;
T7+3PFmWlfK2bjdH8tA+mw;20;28.66;21000;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_23.opb;UNSATISFIABLE;1460;290888;332680;45882516;-;;
uAVlBsCXay20FnrDTNKn5Q;20;140.32;34628;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_24.opb;UNSATISFIABLE;4431;805545;923262;135833182;-;;
Y9jYjprzNaIvTaDdz7jPHQ;20;83.45;37444;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_25.opb;UNSATISFIABLE;3276;561407;647040;98040368;-;;
HoHoEgwbZft+QNTvQf06ig;20;509.98;56564;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_26.opb;UNSATISFIABLE;11500;1825794;2127059;327967218;-;;
w8lnPZqYGrXW5n4NQ+3-lA;20;254.92;48088;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_27.opb;UNSATISFIABLE;5064;1250335;1418024;235197614;-;;
ZtRCt7-AvAaf-wtacX9RhQ;20;1825.62;89032;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_28.opb;UNSATISFIABLE;24790;4038483;4699869;768981922;-;;
PLfO8npWUxvrUBJVHoEq4g;20;1194.14;90616;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_29.opb;UNSATISFIABLE;16586;3322561;3837366;633880218;-;;
+xazkfyGR09LUvsqVy5tHQ;100;3000;142816;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_6_30.opb;UNKNOWN;0;0;0;0;-;;
ibpw4yZhWllNbTCzs44U5A;20;0.030000000000000027;2048;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_0.opb;UNSATISFIABLE;0;0;0;0;-;;
AOa81qju4zbLQvmgRyvMjQ;20;0.030000000000000027;2112;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_1.opb;UNSATISFIABLE;0;0;0;0;-;;
nn2Wyd+hou6ZAOSQAmKqpw;20;0.030000000000000027;4772;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_10.opb;UNSATISFIABLE;3;1244;1684;100933;-;;
KtLM2bPSr37oGwQS-LXP4w;20;0.1100000000000001;3976;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_11.opb;UNSATISFIABLE;1;2113;2254;209626;-;;
aHIdSmjv1hwrrRVVbL-12Q;20;0.26;4788;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_12.opb;UNSATISFIABLE;19;6998;8655;646811;-;;
2jy51xrsDlzyA6TA1TsHKg;20;0.030000000000000027;5060;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_13.opb;UNSATISFIABLE;4;5357;6107;587305;-;;
THq73rnlNKfX3Q6nWdzilg;20;0.8999999999999999;6808;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_14.opb;UNSATISFIABLE;35;21825;25781;2216140;-;;
5Hz829GdirU00l4zLMjiJQ;20;1.4900000000000002;8012;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_15.opb;UNSATISFIABLE;44;28845;32756;3378757;-;;
w6-j5SSvy-ufmFEPktmaCw;20;5.09;11028;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_16.opb;UNSATISFIABLE;245;76125;89612;8813177;-;;
pwJZ+HHGgmJyPA9V+Xh+lA;20;0.9199999999999999;6776;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_18.opb;SATISFIABLE;39;18267;22814;2292998;-;;
P0mopIb1M5O-cBdnYJdpqg;20;0.030000000000000027;4244;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_2.opb;UNSATISFIABLE;0;0;0;0;-;;
TesIP+YpQiRs6D2TEu8B5A;20;0.020000000000000018;4000;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_3.opb;UNSATISFIABLE;0;0;0;0;-;;
pDZF7Mzi4V4t07ePa-XeQQ;20;0.020000000000000018;3844;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_4.opb;UNSATISFIABLE;1;10;15;489;-;;
4QbM5YUYxoKrrR01NyYhBQ;20;0.040000000000000036;4212;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_5.opb;UNSATISFIABLE;1;13;15;620;-;;
dlo46iEsgaCc2RGSuT+CBA;20;0.030000000000000027;2116;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_6.opb;UNSATISFIABLE;1;51;59;3019;-;;
zW0psz81YFIQlyVSmYYxIw;20;0.020000000000000018;2084;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_7.opb;UNSATISFIABLE;1;164;240;9956;-;;
7Y-NikccNFi9bdkzcSwK7A;20;0.050000000000000044;3996;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_8.opb;UNSATISFIABLE;1;281;366;19691;-;;
diloTN9Iavu4IgFR0Jz9mg;20;0.020000000000000018;2088;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-7_7_9.opb;UNSATISFIABLE;1;301;402;25209;-;;
0kXBYoS4dK+n6I96daLEyA;20;1.69;7432;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_18.opb;UNSATISFIABLE;1;41705;45301;5882692;-;;
2bfFcYp4mLvASI431OXZMQ;20;1.1;7800;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_19.opb;UNSATISFIABLE;17;27521;30465;4076845;-;;
AB5VYIgy-aeBDijftcSpVA;20;9.23;14392;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_20.opb;UNSATISFIABLE;599;123633;141359;18543800;-;;
YOgyRtKzfIfpoNE+lVmL+w;20;4.95;11824;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_21.opb;UNSATISFIABLE;210;81193;92504;11882428;-;;
pC6dBSE5uRRR1ZfcozBB1Q;20;25.6;19864;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_22.opb;UNSATISFIABLE;872;268648;300224;42702401;-;;
ljtHq-P+-iH3DsYhJk2v4w;20;21.67;21248;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_23.opb;UNSATISFIABLE;972;227333;262311;34808047;-;;
V7pEKal8QGWt0Wavsakkcg;20;88.76;30408;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_24.opb;UNSATISFIABLE;3478;588643;683283;101342984;-;;
kEgEw0Y+UkL2pLDCuusdOw;20;54.54;27136;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_25.opb;UNSATISFIABLE;1488;394827;448246;67860757;-;;
yI+QZGw91ysplwdd6GmKOg;20;288.59;43964;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_26.opb;UNSATISFIABLE;5856;1403276;1600557;255632828;-;;
Wcc-LqziasQ-LVlsJFeyeA;20;169.52;36660;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_27.opb;UNSATISFIABLE;5458;933138;1079899;181084158;-;;
hesZrT2qTG1bpbuiGQaMAQ;20;640.88;59500;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_28.opb;UNSATISFIABLE;12054;2051456;2380060;409845241;-;;
GD+7Jfm-o86TdPqRfuT+8g;20;516.77;57676;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_29.opb;UNSATISFIABLE;10595;1934762;2253228;393747609;-;;
a7IV0wTmtqEBt0bdUMbQ6Q;20;1701.48;93796;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_6_30.opb;UNSATISFIABLE;24854;4044956;4686111;862390881;-;;
XPBoZ3GN9a18UE4jA-UYXQ;20;5.5;12376;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_7_18.opb;UNSATISFIABLE;162;80147;97034;10248337;-;;
g1ajBdlV0-w3PE1a6-Eirw;20;22.21;20288;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_7_19.opb;UNSATISFIABLE;855;215446;250437;32238074;-;;
ckcFzAKNgEefqjYDdpD-yA;20;0.94;7004;dec/PB/PB16_full/PB16/quimper/SyncCodes/d_n_k/normalized-8_7_20.opb;SATISFIABLE;92;17618;23912;2883526;-;;
ISDv2oep3-YgiiqvVIp8lg;100;3000;128632;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m10_n9_r4_c4.opb;UNKNOWN;0;0;0;0;-;;
oZuqkhkFtxWeCjYdC+kRWA;100;3000;161540;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m12_n11_r5_c5.opb;UNKNOWN;0;0;0;0;-;;
C4R02LNuNF-RsBq1Kfscyw;100;3000;198136;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m14_n13_r6_c6.opb;UNKNOWN;0;0;0;0;-;;
9+TGmuZKsTF+3WAstbVTPQ;100;3000;243240;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m16_n15_r7_c7.opb;UNKNOWN;0;0;0;0;-;;
1k6wVS+7rBQsV9DHGjg8Vg;100;3000;246884;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m18_n17_r8_c8.opb;UNKNOWN;0;0;0;0;-;;
VoSCoKriumLkJzisX5zjNg;100;3000;264192;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m20_n19_r9_c9.opb;UNKNOWN;0;0;0;0;-;;
3zMa-eLZsaRtrnnZeMZJnw;100;3000;262972;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m22_n21_r10_c10.opb;UNKNOWN;0;0;0;0;-;;
+BCYvU81rbXs8jF6bTFkqg;100;3000;289040;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m24_n23_r11_c11.opb;UNKNOWN;0;0;0;0;-;;
W8TPzewZDbgMHJrxWTkU7w;100;3000;306080;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m26_n25_r12_c12.opb;UNKNOWN;0;0;0;0;-;;
TlHSOH4+PoGL7uYe9uO4nQ;100;3000;307452;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m28_n27_r13_c13.opb;UNKNOWN;0;0;0;0;-;;
cj00T4mlFfEZH0nFgXL8rA;100;3000;334640;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m30_n29_r14_c14.opb;UNKNOWN;0;0;0;0;-;;
JQ8fK+L0pZ4oxRXEV+0eTg;100;3000;310780;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m32_n31_r15_c15.opb;UNKNOWN;0;0;0;0;-;;
Zf-warwPGIKYSW9plIQ+cQ;100;3000;341912;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m34_n33_r16_c16.opb;UNKNOWN;0;0;0;0;-;;
ft5Gwlz8VWUgPJkfpShK1A;100;3000;354752;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m36_n35_r17_c17.opb;UNKNOWN;0;0;0;0;-;;
kvdz78JBMtPQ8+iCDYNS8Q;100;3000;329304;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m38_n37_r18_c18.opb;UNKNOWN;0;0;0;0;-;;
YzAekjThCGttBxF5Q40sxQ;100;3000;318420;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m40_n39_r19_c19.opb;UNKNOWN;0;0;0;0;-;;
LZGuw8wABGhk0SOt-hN0Rg;100;3000;288492;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m42_n41_r20_c20.opb;UNKNOWN;0;0;0;0;-;;
kiEuKMIIQuErVPBIOX9j5A;100;3000;339532;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m44_n43_r21_c21.opb;UNKNOWN;0;0;0;0;-;;
X+dezZZywLOtOfrus2TCUg;100;3000;315916;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m46_n45_r22_c22.opb;UNKNOWN;0;0;0;0;-;;
HaO8sUvS7GbeOcFHT3qXNA;100;3000;363504;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m48_n47_r23_c23.opb;UNKNOWN;0;0;0;0;-;;
pZkEMXO0qE0nOA0J545JeA;20;0.020000000000000018;3948;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m4_n3_r1_c1.opb;UNSATISFIABLE;0;0;0;10;-;;
gNak40OhKgB0w8DLx1F0gA;100;3000;351004;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m50_n49_r24_c24.opb;UNKNOWN;0;0;0;0;-;;
PwSLOs7trNkpgOtFEr3rkw;100;3000;351168;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m52_n51_r25_c25.opb;UNKNOWN;0;0;0;0;-;;
2FKeEjJHUQvN0OZZAPFC5w;100;3000;366104;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m54_n53_r26_c26.opb;UNKNOWN;0;0;0;0;-;;
vv3Gk3Trp2fUcEUAwaLy5w;100;3000;364852;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m56_n55_r27_c27.opb;UNKNOWN;0;0;0;0;-;;
Ky5Idjnk2hpu7Cf1lCODLQ;100;3000;379580;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m58_n57_r28_c28.opb;UNKNOWN;0;0;0;0;-;;
JXIyOnRSMFaVAa3HESv3HQ;100;3000;378652;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m60_n59_r29_c29.opb;UNKNOWN;0;0;0;0;-;;
M7SJR-wIVjNPfxvvYB7R1w;100;3000;354268;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m62_n61_r30_c30.opb;UNKNOWN;0;0;0;0;-;;
08+6h3IxcvsqArgdxYuIUQ;20;0.030000000000000027;2112;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m6_n5_r2_c2.opb;UNSATISFIABLE;1;272;289;3594;-;;
UTrNpgw0i+Vh+T4dZTKttg;20;10.61;16536;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_m8_n7_r3_c3.opb;UNSATISFIABLE;785;197032;240747;4233645;-;;
UR1DuyBgPITnr6N3c77Gaw;20;0.010000000000000009;2120;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m10_n9_r4_c4.opb;UNSATISFIABLE;1;96;108;2676;-;;
d5UMlxwf-iYXczkI2xUtVQ;20;0.020000000000000018;2080;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m12_n11_r5_c5.opb;UNSATISFIABLE;1;226;250;11672;-;;
fIF1EXZkIV4nSrZxc2T9iA;20;0.020000000000000018;4128;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m14_n13_r6_c6.opb;UNSATISFIABLE;1;699;753;59048;-;;
E13-deHz0HipBfC-vAVMxg;20;0.030000000000000027;4288;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m16_n15_r7_c7.opb;UNSATISFIABLE;1;1799;1938;213247;-;;
42G0lyd7wZxOR2Y2ceB1Rg;20;0.030000000000000027;6184;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m18_n17_r8_c8.opb;UNSATISFIABLE;3;3901;4175;596316;-;;
YtSQO1yQVesjh1iJc8BaZw;20;0.47;7172;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m20_n19_r9_c9.opb;UNSATISFIABLE;54;12254;13470;2625947;-;;
8UFGnPnMM5EAPsQvtlYpGg;20;0.6799999999999999;8436;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m22_n21_r10_c10.opb;UNSATISFIABLE;53;22800;25512;5891609;-;;
LS3E75j1PmEmbCGrcanpaw;20;1.85;11644;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m24_n23_r11_c11.opb;UNSATISFIABLE;102;38361;43036;12904383;-;;
v2HmX7GExqxAkFtRZ-a-Hg;20;3.63;12532;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m26_n25_r12_c12.opb;UNSATISFIABLE;347;60378;71131;23382807;-;;
94D60GBrZ1WeFesOwmMQMQ;20;7.449999999999999;15356;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m28_n27_r13_c13.opb;UNSATISFIABLE;377;118786;141824;46588673;-;;
BxFAOw8IFDLitvTmqa5Wgg;20;13.75;19896;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m30_n29_r14_c14.opb;UNSATISFIABLE;787;200434;231564;93983454;-;;
e2qSmhqZjHzGzibhwBVY4w;20;44.69;29640;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m32_n31_r15_c15.opb;UNSATISFIABLE;1394;386765;445862;254986845;-;;
GUTN-qppMtHBjQOk3lOIXw;20;89.63;39756;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m34_n33_r16_c16.opb;UNSATISFIABLE;3179;791628;974792;507234089;-;;
qC-kdpuREV2hJKZ722akHQ;20;80.29;38140;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m36_n35_r17_c17.opb;UNSATISFIABLE;1740;554047;742718;372609806;-;;
pIttH86M6khrdwr8DehH5g;20;114.32;47072;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m38_n37_r18_c18.opb;UNSATISFIABLE;2722;826600;1110797;574808788;-;;
bCxY4GR-3oeMK9Pq4LwzuQ;20;140.82;58840;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m40_n39_r19_c19.opb;UNSATISFIABLE;2617;716242;1038518;539697086;-;;
FIDWzjvh21Ukc5oUEnM0SQ;20;215.1;59120;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m42_n41_r20_c20.opb;UNSATISFIABLE;4259;914989;1281481;928908794;-;;
jMokhi4dRZJR-RzLsH6udg;20;1637.95;147876;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m44_n43_r21_c21.opb;UNSATISFIABLE;25854;4176068;5647243;5441416851;-;;
2Ck50Qz3wsV1Gro9yqHTkw;20;1230.5;124156;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m46_n45_r22_c22.opb;UNSATISFIABLE;20455;3553283;4900502;4606838613;-;;
e80w4tmNNWgm2P6BckDI+g;20;1282.3;141124;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m48_n47_r23_c23.opb;UNSATISFIABLE;12673;2933253;3964429;4282630405;-;;
W4HbIUaaYmkxHe+HvQzx7Q;20;0.020000000000000018;4084;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m4_n3_r1_c1.opb;UNSATISFIABLE;0;0;0;10;-;;
jwg4bCrEFbkbD-lOGGMoAg;20;1280.07;133508;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m50_n49_r24_c24.opb;UNSATISFIABLE;16691;3392639;5144731;4133287903;-;;
3a+Vx-2Hb7So7Vpy5FIDrQ;20;1782.81;147060;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m52_n51_r25_c25.opb;UNSATISFIABLE;14566;3752596;5077995;6354678616;-;;
RMQz+gg+kZ9hcm3ZU7AAhA;20;1814.92;170140;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m54_n53_r26_c26.opb;UNSATISFIABLE;18963;4042919;6302320;5461406964;-;;
v5H0KJiNgsr2Mf0GCzvCxQ;20;2693.41;171892;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m56_n55_r27_c27.opb;UNSATISFIABLE;29164;5275416;8493911;8079655884;-;;
zAxt7btXhDconloLs0mTKw;100;3000;190676;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m58_n57_r28_c28.opb;UNKNOWN;0;0;0;0;-;;
itcUgssNL-yawIGSPqCT1w;100;3000;183064;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m60_n59_r29_c29.opb;UNKNOWN;0;0;0;0;-;;
-givwg7iHGuay5TN1urzVg;100;3000;196532;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m62_n61_r30_c30.opb;UNKNOWN;0;0;0;0;-;;
24GdPzhKk8aSPfxflbf8xA;20;0.010000000000000009;3980;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m6_n5_r2_c2.opb;UNSATISFIABLE;1;16;15;164;-;;
juRvZiRPtbd80xjRju7fnQ;20;0.030000000000000027;2084;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_split/bound_matrix_strong_diagonal_split_m8_n7_r3_c3.opb;UNSATISFIABLE;1;32;37;566;-;;
dcZhrOO4Fc9FFyBLtxQeOg;100;3000;130320;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m10_n9_r4_c4.opb;UNKNOWN;0;0;0;0;-;;
hdNGRgTT0OdmjJNQElRk4w;100;3000;162252;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m12_n11_r5_c5.opb;UNKNOWN;0;0;0;0;-;;
QxJmr5-OhXGXi9TC9WR2UA;100;3000;198660;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m14_n13_r6_c6.opb;UNKNOWN;0;0;0;0;-;;
y5Heoko9sGDs-FdiwCPgbg;100;3000;243528;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m16_n15_r7_c7.opb;UNKNOWN;0;0;0;0;-;;
N73+VrvqegluRjC+Ov+rqQ;100;3000;246876;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m18_n17_r8_c8.opb;UNKNOWN;0;0;0;0;-;;
BJh9CjFpCa+3-yepxUr4Dw;100;3000;264108;dec/combinatorial/pb_eval/bound_matrix_strong_diagonal/bound_matrix_strong_diagonal_unsaturated/bound_matrix_strong_diagonal_unsaturated_m20_n19_r9_c9.opb;UNKNOWN;0;0;0;0;-;;
